"IMAGE","NEWACCT_NO","LINE_STAT","BILL_CYCL","DISTRICT","TENURE","CHURN_REASON","CHURN_GROUP","CURRENT_MTH_CHURN","COSTCENTRE","EFFC_STRT_DATE","EFFC_EXP_DATE"
31-OCT-19,"95327698.001.000085166","AC","01","MA ON SHAN",27,"","","N","SCFD",01-OCT-17,30-SEP-20
31-OCT-19,"95327730.001.000085167","AC","01","KWAI CHUNG",27,"","","N","SCFY",29-AUG-19,28-AUG-21
31-OCT-19,"95327797.001.000085169","AC","01","KWUN TONG",27,"","","N","SCFY",16-JUL-18,15-SEP-21
31-OCT-19,"95328084.002.000085717","AC","01","SAN PO KONG",27,"","","N","SCFY",21-SEP-19,20-SEP-21
31-OCT-19,"95328159.002.000095520","AC","01","NORTH POINT",27,"","","N","SCFY",15-AUG-19,14-AUG-21
31-OCT-19,"95328167.001.000085186","AC","01","HUNG HOM",27,"","","N","SCFY",19-SEP-19,18-SEP-21
31-OCT-19,"95328290.001.000085189","AC","01","HUNG HOM",27,"","","N","SCFY",28-SEP-17,27-SEP-20
31-OCT-19,"95328506.001.000085190","AC","01","TSUEN WAN",27,"","","N","SCFY",04-SEP-19,03-SEP-21
31-OCT-19,"95328753.001.000085193","AC","01","TO KWA WAN",27,"","","N","SCFY",11-AUG-19,10-AUG-21
28-FEB-19,"95328795.002.000085305","IS","01","SHA TIN",27,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY",,
31-OCT-19,"95328803.001.000085196","AC","01","KWUN TONG",27,"","","N","SCFY",17-AUG-19,16-AUG-21
31-OCT-19,"95328803.001.000087518","AC","01","KWUN TONG",27,"","","N","SCFY",06-FEB-18,05-FEB-20
31-JUL-19,"95328803.001.000095117","AC","01","LAI CHI KOK",27,"","","N","SCFY",,
31-OCT-19,"95328803.002.000095117","AC","01","LAI CHI KOK",27,"","","N","SCFY",20-JUL-19,19-JUL-21
31-AUG-19,"95328829.001.000085195","AC","01","TSUEN WAN",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-JUL-19,"95328845.001.000085194","AC","01","SHEUNG SHUI",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95329397.001.000085198","AC","01","TSING YI",27,"","","N","SCFY",06-SEP-19,05-SEP-21
31-OCT-19,"95329439.001.000085199","AC","01","KOWLOON BAY",27,"","","N","SCFY",05-SEP-17,04-SEP-20
31-OCT-19,"95329488.001.000085202","AC","01","YAU TONG",27,"","","N","SCFY",12-AUG-19,11-AUG-21
31-AUG-19,"95329538.001.000085204","AC","01","SHA TIN",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-DEC-18,"95329595.001.000085236","AC","01","WONG CHUK HANG",27,"Closing Business","Closing Business","Y","SCFY",,
31-OCT-19,"95329983.001.000085209","AC","01","KWAI CHUNG",27,"","","N","SCFY",28-SEP-19,27-SEP-21
31-OCT-19,"95330007.001.000085210","AC","01","SHA TIN",27,"","","N","SCFY",03-OCT-19,02-OCT-21
31-OCT-19,"95330064.001.000085216","AC","01","KWUN TONG",27,"","","N","SCFY",13-OCT-19,12-OCT-21
30-JUN-19,"95330122.001.000085219","IS","01","MONG KOK",27,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY",,
31-OCT-19,"95330189.001.000085220","AC","01","TSUEN WAN",27,"","","N","SCFY",,
31-OCT-19,"95330254.001.000085222","AC","01","TSING YI",27,"","","N","SCFY",21-DEC-17,20-DEC-19
31-AUG-19,"95330486.001.000085228","AC","01","CAUSEWAY BAY",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95330494.001.000085229","AC","01","ABERDEEN",27,"","","N","SCFY",24-AUG-17,23-AUG-20
31-OCT-19,"95330510.001.000085231","AC","01","KOWLOON BAY",27,"","","N","SCFY",26-FEB-18,25-FEB-20
31-OCT-19,"95330973.001.000073702","AC","01","KWAI CHUNG",27,"","","N","SCFY",11-JUN-19,10-JUN-20
31-OCT-19,"95331096.001.000085272","AC","01","CENTRAL DISTRICT",27,"","","N","SCFY",,
31-OCT-19,"95331096.001.000096089","AC","01","CENTRAL DISTRICT",27,"","","N","SCFY",27-SEP-19,26-SEP-21
31-OCT-19,"95331211.001.000085233","AC","01","YUEN LONG",27,"","","N","SCFY",09-AUG-19,08-AUG-21
31-OCT-19,"95331245.002.000094895","AC","01","TSIM SHA TSUI",27,"","","N","SCFY",15-JUL-19,14-JUL-21
31-OCT-19,"95331278.001.000085238","AC","01","HUNG HOM",27,"","","N","SCFY",,
31-AUG-19,"95331302.001.000085235","AC","01","KWUN TONG",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95331302.001.000088313","AC","01","KWUN TONG",27,"","","N","SCFY",06-MAY-19,05-SEP-22
31-OCT-19,"95331302.001.000088572","AC","01","KWUN TONG",27,"","","N","SCFY",08-MAY-18,07-MAY-20
31-OCT-19,"95331658.001.000085243","AC","01","SHEUNG WAN",27,"","","N","SCFY",06-SEP-19,05-SEP-21
31-AUG-19,"95331922.001.000085248","AC","01","TSIM SHA TSUI EAST",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-AUG-19,"95331922.001.000085249","AC","01","TSIM SHA TSUI EAST",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95331930.001.000085247","AC","01","TSUEN WAN",27,"","","N","SCFY",16-AUG-19,15-AUG-21
31-OCT-19,"95332599.001.000092623","AC","01","WAN CHAI",27,"","","N","SCFY",10-JAN-19,09-JAN-21
31-OCT-19,"95332821.001.000085251","AC","01","CHEUNG SHA WAN",27,"","","N","SCFY",10-OCT-17,09-OCT-20
31-OCT-19,"95333134.001.000085254","AC","01","WAN CHAI",27,"","","N","SCFD",20-SEP-19,19-SEP-21
31-OCT-19,"95333134.002.000085911","AC","01","SHA TIN",27,"","","N","SCFD",24-NOV-17,23-NOV-19
31-OCT-19,"95333134.003.000088514","AC","01","KWUN TONG",27,"","","N","SCFD",18-MAY-18,17-MAY-20
31-OCT-19,"95333209.001.000085256","AC","01","QUEENSWAY",27,"","","N","SCFY",16-SEP-19,15-SEP-21
31-AUG-19,"95333332.001.000085264","AC","01","KOWLOON BAY",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95333340.001.000085263","AC","01","HO MAN TIN",27,"","","N","SCFD",22-AUG-17,21-AUG-20
31-OCT-19,"95333340.002.000085277","AC","01","HO MAN TIN",27,"","","N","SCFD",30-AUG-17,29-AUG-20
31-OCT-19,"95333340.003.000087545","AC","01","HUNG HOM",27,"","","N","SCFD",06-FEB-18,05-FEB-20
31-OCT-19,"95333340.004.000089236","AC","01","HUNG HOM",27,"","","N","SCFD",05-JUL-18,04-JUL-21
31-OCT-19,"95333340.005.000089334","AC","01","LAI CHI KOK",27,"","","N","SCFY",31-JUL-18,30-JUL-21
31-OCT-19,"95333340.006.000089697","AC","01","LANTAU",27,"","","N","SCFD",06-JUL-18,05-JUL-21
31-OCT-19,"95333340.007.000090674","AC","01","HUNG HOM",27,"","","N","SCFD",24-AUG-18,23-AUG-21
31-OCT-19,"95333340.008.000090675","AC","01","HO MAN TIN",27,"","","N","SCFD",24-AUG-18,23-AUG-21
31-OCT-19,"95333340.009.000091539","AC","01","TSUEN WAN",27,"","","N","SCFD",20-OCT-18,19-OCT-20
31-OCT-19,"95333340.010.000095585","AC","01","NORTH POINT",27,"","","N","SCFD",31-AUG-19,30-AUG-22
31-OCT-19,"95333340.011.000095586","AC","01","KOWLOON BAY",27,"","","N","SCFD",14-AUG-19,13-AUG-22
31-OCT-19,"95333340.012.000095587","AC","01","SAN PO KONG",27,"","","N","SCFD",22-AUG-19,21-AUG-22
31-OCT-19,"95333340.013.000095759","AC","01","NORTH POINT",27,"","","N","SCFY",28-AUG-19,27-AUG-22
31-OCT-19,"95333340.013.000095760","AC","01","HO MAN TIN",27,"","","N","SCFY",28-AUG-19,27-AUG-22
31-OCT-19,"95333399.001.000085266","AC","01","HUNG HOM",27,"","","N","SCFY",01-SEP-19,31-AUG-21
31-MAY-19,"95333449.001.000085268","IS","01","TUEN MUN",27,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY",,
31-OCT-19,"95333456.001.000085269","AC","01","CENTRAL DISTRICT",27,"","","N","SCFY",21-AUG-19,20-AUG-21
31-OCT-19,"95333456.001.000087483","AC","01","QUARRY BAY",27,"","","N","SCFY",01-MAR-19,28-FEB-22
31-OCT-19,"95333951.001.000085270","AC","01","WAN CHAI",27,"","","N","SCFY",02-SEP-19,01-OCT-21
31-OCT-19,"95333977.001.000085271","AC","01","CHEUNG SHA WAN",27,"","","N","SCFY",16-MAY-19,15-MAY-21
31-OCT-19,"95333977.001.000085727","AC","01","CHEUNG SHA WAN",27,"","","N","SCFY",02-OCT-17,01-OCT-20
31-OCT-19,"95333977.001.000085728","AC","01","CHEUNG SHA WAN",27,"","","N","SCFY",02-OCT-17,01-OCT-20
31-OCT-19,"95333977.001.000094007","AC","01","CHEUNG SHA WAN",27,"","","N","SCFY",28-MAY-19,27-MAY-21
31-JUL-19,"95333993.001.000085274","AC","01","TSUEN WAN",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95334009.001.000085275","AC","01","TSUEN WAN",27,"","","N","SCFY",28-SEP-19,27-SEP-21
31-OCT-19,"95334033.001.000085276","AC","01","WAN CHAI",27,"","","N","SCFY",18-AUG-19,17-AUG-21
31-OCT-19,"95334421.001.000085297","AC","01","TSIM SHA TSUI",27,"","","N","SCFD",17-AUG-19,16-AUG-21
31-OCT-19,"95334462.001.000085282","AC","01","TUEN MUN",27,"","","N","SCFY",17-AUG-19,16-AUG-21
31-OCT-19,"95334462.001.000085285","AC","01","TUEN MUN",27,"","","N","SCFY",26-OCT-19,25-OCT-21
31-OCT-19,"95334462.001.000087206","AC","01","TUEN MUN",27,"","","N","SCFY",09-JAN-18,08-JAN-20
31-OCT-19,"95334462.001.000087728","AC","01","KWAI CHUNG",27,"","","N","SCFY",26-MAR-18,25-MAR-20
31-OCT-19,"95334462.001.000087730","AC","01","KWAI CHUNG",27,"","","N","SCFY",26-MAR-18,25-MAR-20
31-OCT-19,"95334694.001.000085287","AC","01","CHEUNG SHA WAN",27,"","","N","SCFY",15-SEP-17,14-SEP-20
28-FEB-19,"95334702.001.000085286","AC","01","TSUEN WAN",27,"Relocate to non-coverage(w/prof)","Relocate to non-coverage(w/prof)","Y","SCFY",,
31-JAN-19,"95334728.001.000085288","IS","01","KOWLOON BAY",27,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFD",,
31-OCT-19,"95334728.002.000084782","AC","01","KOWLOON BAY",27,"","","N","SCFD",19-AUG-18,18-AUG-20
31-OCT-19,"95334876.001.000085290","AC","01","HUNG HOM",27,"","","N","SCFY",18-AUG-19,17-AUG-21
31-AUG-19,"95334900.001.000085291","AC","01","HUNG HOM",27,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95335543.001.000085295","AC","01","AP LEI CHAU",27,"","","N","SCFY",01-NOV-17,31-OCT-20
31-OCT-19,"95338422.001.000085301","AC","01","TSUEN WAN",26,"","","N","SCFY",01-OCT-19,30-SEP-21
31-OCT-19,"95339289.001.000085304","AC","01","CENTRAL DISTRICT",26,"","","N","SCFD",07-OCT-17,06-OCT-20
31-MAR-19,"95339289.003.000087412","AC","01","CENTRAL DISTRICT",26,"Parallel Run Order","Parallel Run Order","Y","SCFD",,
31-OCT-19,"95339289.003.000093475","AC","01","CENTRAL DISTRICT",26,"","","N","SCFD",28-MAR-19,27-MAR-22
31-OCT-19,"95339289.004.000087714","AC","01","TSIM SHA TSUI",26,"","","N","SCFD",27-APR-18,26-APR-21
31-OCT-19,"95339339.001.000084896","AC","01","HUNG HOM",26,"","","N","SCFY",01-AUG-19,31-JUL-21
31-OCT-19,"95339784.001.000085306","AC","01","KOWLOON BAY",26,"","","N","SCFY",18-SEP-19,17-SEP-21
31-DEC-18,"95339826.001.000085307","IS","01","SHEUNG SHUI",26,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY",,
31-OCT-19,"95339974.001.000085311","AC","01","HUNG HOM",26,"","","N","SCFD",,
31-JUL-19,"95340048.001.000085312","AC","01","KWUN TONG",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95340048.001.000085432","AC","01","KWUN TONG",26,"","","N","SCFY",31-AUG-17,30-AUG-20
31-DEC-18,"95340873.001.000085316","AC","01","CENTRAL DISTRICT",26,"Migration Order","Migration Order","Y","SCFY",,
31-OCT-19,"95340873.001.000090446","AC","01","WAN CHAI",26,"","","N","SCFY",30-AUG-18,29-AUG-21
31-AUG-19,"95340907.001.000085346","AC","01","KWAI CHUNG",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
30-JUN-19,"95340980.001.000085319","IS","01","KWAI CHUNG",26,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY",,
31-OCT-19,"95340998.001.000085320","AC","01","KWUN TONG",26,"","","N","SCFY",03-MAY-19,02-SEP-21
31-OCT-19,"95341012.001.000085321","AC","01","SHEUNG WAN",26,"","","N","SCFY",25-SEP-19,24-SEP-21
31-JUL-19,"95342358.001.000085328","AC","01","TAI KOK TSUI",26,"Closing Business","Closing Business","Y","SCFY",,
31-OCT-19,"95342416.001.000085329","AC","01","YUEN LONG",26,"","","N","SCFY",30-AUG-19,29-AUG-21
31-OCT-19,"95342648.001.000085332","AC","01","KWAI CHUNG",26,"","","N","SCFY",,
31-OCT-19,"95342663.001.000085333","AC","01","HUNG HOM",26,"","","N","SCFY",,
31-OCT-19,"95342705.001.000085337","AC","01","CHEUNG SHA WAN",26,"","","N","SCFY",24-AUG-19,23-AUG-21
31-OCT-19,"95342887.001.000085344","AC","01","CHAI WAN",26,"","","N","SCFY",24-AUG-19,23-AUG-21
31-AUG-19,"95342986.001.000085347","AC","01","TSUEN WAN",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95343620.001.000085349","AC","01","SHA TIN",26,"","","N","SCFY",05-SEP-19,04-SEP-21
31-OCT-19,"95343653.001.000085350","AC","01","TSUEN WAN",26,"","","N","SCFY",24-AUG-19,23-AUG-21
31-OCT-19,"95343661.001.000085352","AC","01","SHA TIN",26,"","","N","SCFY",24-AUG-19,23-AUG-21
31-OCT-19,"95343703.001.000085356","AC","01","SAN PO KONG",26,"","","N","SCFY",08-SEP-19,07-SEP-21
31-OCT-19,"95343737.001.000070318","AC","01","TSUEN WAN",26,"","","N","SCFY",01-JUN-18,31-MAY-20
31-OCT-19,"95343745.001.000085358","AC","01","TSUEN WAN",26,"","","N","SCFY",15-SEP-19,14-SEP-21
31-OCT-19,"95343752.001.000085360","AC","01","KWAI CHUNG",26,"","","N","SCFY",02-OCT-19,01-OCT-21
31-OCT-19,"95347035.001.000085363","AC","01","WAN CHAI",26,"","","N","SCFY",08-OCT-17,07-OCT-20
31-OCT-19,"95347308.001.000085367","AC","01","HUNG HOM",26,"","","N","SCFD",15-JAN-19,14-JAN-22
31-AUG-19,"95347498.001.000085369","AC","01","TUEN MUN",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-JUL-19,"95347530.001.000085371","AC","01","TUEN MUN",26,"Closing Business","Closing Business","Y","SCFY",,
31-OCT-19,"95347555.001.000085372","AC","01","WONG CHUK HANG",26,"","","N","SCFY",31-AUG-19,30-AUG-21
31-OCT-19,"95347613.001.000085374","AC","01","TSUEN WAN",26,"","","N","SCFY",29-SEP-19,28-SEP-21
31-OCT-19,"95347951.001.000085384","AC","01","TSUEN WAN",26,"","","N","SCFY",23-DEC-17,22-DEC-19
31-JUL-19,"95347969.001.000085382","IS","01","SAN PO KONG",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
30-APR-19,"95347985.001.000085380","AC","01","SHEUNG WAN",26,"Closing Business","Closing Business","Y","SCFY",,
31-AUG-19,"95348033.001.000085383","AC","01","KOWLOON BAY",26,"Closing Business","Closing Business","Y","SCFY",,
31-OCT-19,"95348041.001.000085377","AC","01","TSIM SHA TSUI",26,"","","N","SCFY",08-SEP-17,07-SEP-20
30-NOV-18,"95348058.001.000085381","AC","01","KWUN TONG",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95348090.001.000085378","AC","01","HUNG HOM",26,"","","N","SCFY",24-AUG-19,23-AUG-21
31-OCT-19,"95348561.001.000085385","AC","01","KWAI CHUNG",26,"","","N","SCFY",08-SEP-17,07-SEP-20
31-OCT-19,"95348579.001.000085386","AC","01","KWUN TONG",26,"","","N","SCFY",14-SEP-19,13-SEP-21
31-OCT-19,"95348603.001.000085388","AC","01","KWUN TONG",26,"","","N","SCFY",06-OCT-17,05-OCT-20
31-OCT-19,"95349262.001.000085393","AC","01","CAUSEWAY BAY",26,"","","N","SCFD",26-SEP-17,25-SEP-20
31-OCT-19,"95349361.001.000085397","AC","01","SHEUNG WAN",26,"","","N","SCFY",01-SEP-19,31-AUG-21
31-OCT-19,"95349361.001.000091685","AC","01","SHEUNG WAN",26,"","","N","SCFY",05-NOV-18,04-NOV-20
31-OCT-19,"95349379.001.000085400","AC","01","KWAI CHUNG",26,"","","N","SCFY",25-AUG-19,24-AUG-21
31-OCT-19,"95350385.001.000085406","AC","01","WAN CHAI",26,"","","N","SCFY",30-OCT-19,29-OCT-21
31-OCT-19,"95350419.001.000085407","AC","01","MONG KOK",26,"","","N","SCFY",29-OCT-17,28-OCT-20
31-MAR-19,"95350427.001.000085408","IS","01","TAI KOK TSUI",26,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY",,
31-OCT-19,"95350435.001.000085409","AC","01","LAI CHI KOK",26,"","","N","SCFY",02-JAN-18,01-JAN-20
31-OCT-19,"95350435.001.000089525","AC","01","LAI CHI KOK",26,"","","N","SCFY",25-JUN-18,24-JUN-20
31-OCT-19,"95351334.001.000085414","AC","01","KWAI CHUNG",26,"","","N","SCFY",05-SEP-19,04-SEP-21
30-NOV-18,"95351391.001.000085415","AC","01","WAN CHAI",26,"Closing Business","Closing Business","Y","SCFY",,
31-OCT-19,"95351409.001.000085416","AC","01","DIAMOND HILL",26,"","","N","SCFY",28-AUG-19,27-AUG-21
31-OCT-19,"95351425.001.000085417","AC","01","TSIM SHA TSUI",26,"","","N","SCFY",13-SEP-17,12-SEP-20
31-AUG-19,"95352233.001.000085419","AC","01","TAI KOK TSUI",26,"Relocate to non-coverage(w/prof)","Relocate to non-coverage(w/prof)","Y","SCFY",,
30-SEP-19,"95352233.001.000085638","AC","01","TAI KOK TSUI",26,"Relocate to non-coverage(w/prof)","Relocate to non-coverage(w/prof)","Y","SCFY",,
31-OCT-19,"95352258.001.000085420","AC","01","HUNG HOM",26,"","","N","SCFY",25-SEP-19,24-SEP-21
31-AUG-19,"95352282.001.000085421","AC","01","SAN PO KONG",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95352365.001.000085423","AC","01","TUEN MUN",26,"","","N","SCFY",14-SEP-17,13-SEP-20
31-OCT-19,"95352365.001.000095204","AC","01","TAI KOK TSUI",26,"","","N","SCFY",24-JUL-19,23-JUL-22
31-OCT-19,"95352399.001.000085424","AC","01","KWAI CHUNG",26,"","","N","SCFY",,
31-OCT-19,"95352407.001.000085425","AC","01","KWUN TONG",26,"","","N","SCFY",26-SEP-19,25-SEP-21
31-OCT-19,"95352993.001.000085428","AC","01","HUNG HOM",26,"","","N","SCFY",19-JUL-19,18-SEP-21
31-OCT-19,"95356382.001.000085430","AC","01","TUEN MUN",26,"","","N","SCFY",30-AUG-19,29-AUG-21
31-OCT-19,"95356408.001.000085431","AC","01","KWAI CHUNG",26,"","","N","SCFY",04-JUL-18,03-SEP-21
31-AUG-19,"95356432.001.000085434","AC","01","KWAI CHUNG",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95356465.001.000085435","AC","01","SAN PO KONG",26,"","","N","SCFY",06-SEP-19,05-SEP-21
31-OCT-19,"95356507.001.000085436","AC","01","CENTRAL DISTRICT",26,"","","N","SCFY",08-SEP-19,07-SEP-21
31-OCT-19,"95356515.001.000089462","AC","01","WAN CHAI",26,"","","N","SCFY",16-JUL-18,15-JUL-20
31-OCT-19,"95356663.001.000085438","AC","01","CENTRAL DISTRICT",26,"","","N","SCFY",13-SEP-19,12-SEP-21
31-OCT-19,"95356721.001.000085439","AC","01","KWUN TONG",26,"","","N","SCFY",27-SEP-19,26-SEP-21
31-AUG-19,"95356879.001.000085441","AC","01","SHA TIN",26,"Closing Business","Closing Business","Y","SCFY",,
31-OCT-19,"95356945.001.000085443","AC","01","TAI PO",26,"","","N","SCFD",04-SEP-19,30-SEP-21
31-OCT-19,"95356986.001.000085444","AC","01","TAI HANG",26,"","","N","SCFY",27-JAN-18,26-JAN-21
30-SEP-19,"95357307.001.000085448","AC","01","TSUEN WAN",26,"Closing Business","Closing Business","Y","SCFY",,
31-OCT-19,"95358024.001.000085450","AC","01","KWUN TONG",26,"","","N","SCFY",01-SEP-19,31-AUG-21
30-SEP-19,"95358081.001.000085454","AC","01","MONG KOK",26,"Network Problem","Network Problem","Y","SCFY",,
30-SEP-19,"95358081.002.000085455","AC","01","CAUSEWAY BAY",26,"Network Problem","Network Problem","Y","SCFY",,
31-OCT-19,"95358388.001.000085456","AC","01","TSUEN WAN",26,"","","N","SCFY",21-SEP-19,20-SEP-21
31-OCT-19,"95358792.001.000085459","AC","01","TSIM SHA TSUI",26,"","","N","SCFY",01-SEP-19,31-AUG-21
31-OCT-19,"95358818.001.000085461","AC","01","SAN PO KONG",26,"","","N","SCFY",15-SEP-19,14-SEP-21
31-OCT-19,"95358958.001.000085742","AC","01","CENTRAL DISTRICT",26,"","","N","SCFD",01-MAR-18,28-FEB-21
31-OCT-19,"95358958.001.000085743","AC","01","CENTRAL DISTRICT",26,"","","N","SCFD",01-MAR-18,28-FEB-21
30-JUN-19,"95359808.001.000085465","IS","01","YAU MA TEI",26,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY",,
31-AUG-19,"95360319.001.000085469","AC","01","ABERDEEN",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
30-SEP-19,"95360400.001.000085470","AC","01","KWUN TONG",26,"No Use","No Use","Y","SCFY",,
31-OCT-19,"95360442.001.000085471","AC","01","KWUN TONG",26,"","","N","SCFY",14-SEP-19,13-SEP-21
31-AUG-19,"95360590.001.000085475","AC","01","SAI WAN HO",26,"Downsizing / Cut cost","Downsizing / Cut cost","Y","SCFY",,
31-OCT-19,"95360657.001.000085476","AC","01","KWAI CHUNG",26,"","","N","SCFY",12-SEP-19,11-SEP-20
31-OCT-19,"95360657.001.000088662","AC","01","CHEUNG SHA WAN",26,"","","N","SCFY",08-MAY-18,07-MAY-20
31-OCT-19,"95360657.001.000093803","AC","01","KWAI CHUNG",26,"","","N","SCFY",17-APR-19,16-APR-21
31-OCT-19,"95360772.001.000085477","AC","01","KWUN TONG",26,"","","N","SCFY",,
31-OCT-19,"95360814.001.000085478","IS","01","TSIM SHA TSUI EAST",26,"","","N","SCFY",22-JUN-18,21-AUG-21
30-SEP-19,"95360871.001.000085479","AC","01","KOWLOON BAY",26,"Network Problem","Network Problem","Y","SCFY",,
31-OCT-19,"95360913.001.000085480","AC","01","SHAM SHUI PO",26,"","","N","SCFY",27-SEP-17,26-SEP-20
31-AUG-19,"95362224.001.000085484","AC","01","CENTRAL DISTRICT",26,"Network Problem","Network Problem","Y","SCFY",,
31-OCT-19,"95362315.001.000085487","AC","01","CHAI WAN",26,"","","N","SCFY",07-SEP-19,06-SEP-21
31-OCT-19,"95362554.001.000085489","AC","01","LAI CHI KOK",26,"","","N","SCFY",04-SEP-19,03-SEP-21
31-OCT-19,"95362885.001.000085494","AC","01","CENTRAL DISTRICT",26,"","","N","SCFY",14-SEP-19,13-SEP-21
31-OCT-19,"95363297.001.000085498","AC","01","LAI CHI KOK",26,"","","N","SCFY",18-DEC-17,17-DEC-19
31-OCT-19,"95363354.001.000085516","AC","01","CAUSEWAY BAY",26,"","","N","SCFD",26-SEP-17,25-SEP-20
31-OCT-19,"95363503.001.000085504","IS","01","KWUN TONG",26,"","","N","SCFY",07-AUG-18,06-SEP-21
31-OCT-19,"95364246.001.000085505","AC","01","TSEUNG KWAN O",26,"","","N","SCFD",19-SEP-19,18-MAR-20
31-OCT-19,"95364253.001.000085506","AC","01","CAUSEWAY BAY",26,"","","N","SCFY",04-SEP-19,03-SEP-20
31-OCT-19,"95364279.001.000085508","AC","01","HUNG HOM",26,"","","N","SCFY",06-SEP-19,05-SEP-21
30-NOV-18,"95364287.001.000085509","IS","01","KWAI CHUNG",26,"(R) Overdue Termination: Involuntary termination by credit control","(R) Overdue Termination","Y","SCFY",,
31-OCT-19,"95364295.001.000085510","AC","01","CHEUNG SHA WAN",26,"","","N","SCFY",14-SEP-19,13-SEP-21
31-OCT-19,"95364352.001.000085513","AC","01","CHAI WAN",26,"","","N","SCFY",,
31-OCT-19,"95364576.001.000085514","AC","01","SHA TIN",26,"","","N","SCFY",13-SEP-19,12-SEP-21
31-OCT-19,"95364881.001.000085519","AC","01","ADMIRALTY",26,"","","N","SCFD",25-SEP-17,24-SEP-20
31-OCT-19,"95364881.002.000095001","AC","01","CENTRAL DISTRICT",26,"","","N","SCFY",24-AUG-19,23-AUG-22
31-OCT-19,"95365185.001.000085520","AC","01","LAI CHI KOK",26,"","","N","SCFY",24-SEP-19,23-SEP-21
31-OCT-19,"95365243.001.000085521","AC","01","SHEUNG SHUI",26,"","","N","SCFY",,
